data,chuva,tem_max,tem_min,tem_med,umd_max,umd_min,umd_med,ven_vel_med,rad_glo,et0
2009-05-04,0,19.7,13.5,15.766666666666666,94,65,83.45833333333333,3.2958333333333334,11401.3,2.1038723833980417
2009-05-05,0,22.7,11.5,16.354166666666668,96,37,71.79166666666667,2.2,15574.699999999999,2.7982370122416493
2009-05-06,0,19.8,9.8,14.020833333333334,91,23,58.875,3.816666666666667,16426.9,3.7779913241270533
2009-05-07,0,22.5,4.5,12.766666666666667,88,22,59.916666666666664,1.8958333333333333,17398.3,3.276097279716033
2009-05-08,0,18,9,13.554166666666667,93,67,83.66666666666667,1.0833333333333333,4299.6,1.0917760199148139
2009-05-09,0.2,21.7,11.1,15.208333333333334,97,56,86.41666666666667,2.4583333333333335,10987.1,2.0217118913093857
2009-05-10,0,23.4,13,16.491666666666667,97,48,81.125,2.1958333333333333,10957.6,2.3464645153259474
2009-05-11,0.2,26,13.3,18.120833333333334,97,49,77.91666666666667,2.4916666666666667,14953.8,2.9618567687264834
2009-05-12,20.6,26,12.5,17.5125,97,48,85.58333333333333,2.7666666666666666,8960.8,2.408446018645189
2009-05-13,0.2,25.3,13.3,18.775,96,59,79.25,3.2875,10808.5,2.5667715130626574
2009-05-14,32.2,18,8.7,14.383333333333333,96,77,92.45833333333333,3.9375,3619.5,0.7516855473153512
2009-05-15,0.4,11.9,4.6,7.733333333333333,96,53,81.5,4.141666666666667,11665.7,1.7559563489062928
2009-05-16,0,15.6,2.9,7.9125,98,41,80.16666666666667,1.7416666666666667,15174.4,2.0468553424859777
2009-05-17,0.2,19.3,6.9,11.804166666666667,93,51,78.75,3.5875,15518.9,2.7474757412095827
2009-05-18,0,22.9,9.2,14.7,97,30,71.45833333333333,1.9375,14905.4,2.813183125054079
2009-05-19,0,23.7,10.8,16.525,91,54,74.375,1.6583333333333334,14994.3,2.525336445136318
2009-05-20,0,22.4,13.4,16.195833333333333,94,58,81.54166666666667,3.575,15519.9,2.9050068110382963
2009-05-21,0.2,21.1,8.2,14.325,97,51,82.04166666666667,2.066666666666667,15902.4,2.239200994750685
2009-05-22,0.2,22.3,8.2,14.933333333333334,97,45,78.5,1.4833333333333334,15919.3,2.2872068394266516
2009-05-23,0.2,22.4,10.4,15.725,97,44,76.5,2.6666666666666665,15351,2.696806993622395
2009-05-24,0.2,23,9.1,16.075,97,38,80.45833333333333,2.091666666666667,13002.9,2.1574634864310225
2009-05-25,3.4,21.8,14.2,16.795833333333334,96,71,86.95833333333333,3.8541666666666665,10676.9,2.182135316824045
2009-05-26,4.4,18.8,15.3,16.758333333333333,97,81,93,1.5791666666666666,4381.2,0.9486717561222178
2009-05-27,17.6,19.7,14.2,16.416666666666668,96,74,90.25,3.0833333333333335,7424.1,1.4354629359780777
2009-05-28,1,18.9,10.8,15.304166666666667,97,73,89.45833333333333,1.7416666666666667,8251.7,1.2148932766461702
2009-05-29,0.4,14.7,9.7,12.2375,96,84,91.83333333333333,3.1708333333333334,3343.2,0.8806368134711354
2009-05-30,12.8,14.4,10.2,11.916666666666666,95,90,93.83333333333333,4.795833333333333,3680.5,0.9507527665813694
2009-05-31,13.8,15,4.5,10.495833333333334,97,75,91.16666666666667,5.145833333333333,5013.0999999999995,0.9454885256157348
2009-06-01,0.8,6.4,3.9,4.908333333333333,97,86,91.625,5.266666666666667,2894.9,0.7395161941379216
2009-06-02,0,8.9,0.4,4.725,90,56,74.58333333333333,5.570833333333334,9912.2,1.7113604212788767
2009-06-03,0,13.5,-2.4,4.65,97,37,75.16666666666667,1.0833333333333333,14326.4,1.7666320112769167
2009-06-04,0,18.5,0.8,8.945833333333333,84,20,55.708333333333336,2.0541666666666667,14750.300000000001,2.9564600130124945
2009-06-05,0,19.1,5,11.154166666666667,76,33,58.125,3.7875,12068.300000000001,3.4870441601770437
2009-06-06,0,15.3,2.4,8.566666666666666,97,32,68.33333333333333,2.0541666666666667,15447.9,2.3071793184897564
2009-06-07,0,13.4,2,7.704166666666667,98,59,81.75,3.958333333333333,12541.5,1.7744871553467967
2009-06-08,0,17.8,5.5,11.020833333333334,95,52,79.75,3.5541666666666667,13923.7,2.3399040702668863
2009-06-09,0.8,17.6,10.1,13.2375,93,68,83.125,2.033333333333333,7096.3,1.534149807331593
2009-06-10,0,17.4,9.5,13.229166666666666,96,61,83.08333333333333,1.1666666666666667,9317,1.4565724976086234
2009-06-11,0.2,17.4,6.3,10.5,97,45,76.79166666666667,2.066666666666667,12370.300000000001,2.1738798378451287
2009-06-12,0,13.8,0.8,6.941666666666666,99,38,75.91666666666667,1.3875,13580.1,1.7757301164541324
2009-06-13,0,14.7,4,9.1875,97,46,76.875,3.1625,14537.2,2.1029039984835025
2009-06-14,0,15.4,4.8,9.283333333333333,96,40,77,3.9625,14766.1,2.3967125269660583
2009-06-15,4.8,16.7,5.3,9.641666666666667,97,46,81.83333333333333,3.5541666666666667,13232.2,2.293228099026202
2009-06-16,23.4,13.8,7.7,10.675,96,82,92.625,3.995833333333333,2931.5,0.8680828583690486
2009-06-17,0,10.8,6.1,8.1875,95,71,86.79166666666667,3.1875,5516.2,1.1238466786670238
2009-06-18,0,16.5,6.7,10.533333333333333,98,67,87.875,2.3625,11285.7,1.7126791741634233
2009-06-19,0.2,19.6,7.2,11.670833333333333,97,50,82.5,3.129166666666667,13458.800000000001,2.50811138606621
2009-06-20,0,20,9.9,12.916666666666666,93,44,79.66666666666667,3.283333333333333,12167.7,2.6785990784191447
2009-06-21,0,20.7,9.6,13.620833333333334,95,44,77.54166666666667,3.4,14358.2,2.8589745151957566
2009-06-22,0.2,22.4,8,14.716666666666667,96,41,76.58333333333333,1.825,12222.2,2.2532431458867936
2009-06-23,4,15.3,11.9,13.379166666666666,96,81,90.58333333333333,2.3958333333333335,2974.2,0.9387032546275117
2009-06-24,8,15.1,9.6,11.829166666666666,97,82,93.70833333333333,1.9333333333333333,4305.0999999999995,0.9415880683621537
2009-06-25,4.4,17,8.6,11.4375,97,62,88.375,2.3958333333333335,9072.7,1.6497298845720485
2009-06-26,0,16.9,8.8,11.916666666666666,95,56,82.91666666666667,2.8875,10716.4,1.9196747455709164
2009-06-27,8.4,12.4,9.5,10.85,96,89,93.16666666666667,2.9875,3158.8,0.7891916512659545
2009-06-28,0,15.7,9.3,11.883333333333333,97,73,89.29166666666667,4.333333333333333,10009,1.5816195797124237
2009-06-29,17.4,21.9,11.8,15.0375,96,61,83.70833333333333,5.175,11406.4,2.900834620308485
2009-06-30,1,15.6,6.8,11.708333333333334,96,32,72.95833333333333,3.6333333333333333,14930.6,2.2698855720406574
