data,chuva,tem_max,tem_min,tem_med,umd_max,umd_min,umd_med,ven_vel_med,rad_glo,et0
2018-09-02,48.4,16.2,13.6,14.920833333333333,95,92,94.54166666666667,0.024999999999999998,2263.3,NA
2018-09-03,41.2,14.3,10.7,11.9625,95,89,94.45833333333333,0.03333333333333333,3343.3,NA
2018-09-04,0.8,16.6,7.3,10.95,95,54,82.08333333333333,0.25833333333333336,10922,NA
2018-09-05,0,19.3,2,9.570833333333333,95,26,74.375,0.04166666666666667,18067.1,NA
2018-09-06,0,22.4,4.7,12.075,93,19,66.45833333333333,0.08333333333333334,19342.1,NA
2018-09-07,0,25.2,3.9,13.566666666666666,95,24,70.04166666666667,0,18930.7,NA
2018-09-08,0.2,25.4,6,14.970833333333333,95,30,70.95833333333333,0,18798.5,NA
2018-09-09,0,23.3,9.4,15.1125,94,37,73.875,0.03333333333333333,16846.6,NA
2018-09-10,0,19.9,12.3,14.975,88,54,76.25,0.14583333333333334,12764.3,NA
2018-09-11,0,21.7,12.4,15.2625,88,47,72.91666666666667,0.3958333333333333,15762.800000000001,NA
2018-09-12,0,19.8,12,14.870833333333334,84,53,74.54166666666667,0.5833333333333334,11212.199999999999,NA
2018-09-13,1,19.2,11.7,15.175,94,58,76.95833333333333,0.14166666666666666,10687.5,NA
2018-09-14,21.2,17.8,12.1,14.283333333333333,96,73,91.58333333333333,0,3701.1,NA
2018-09-15,6,18.2,10.1,13.45,96,65,88.375,0.12083333333333332,10292.5,NA
2018-09-16,0,17.8,11.2,14.291666666666666,95,67,81.625,0.14166666666666666,9889.8,NA
2018-09-17,11,16.6,11.1,13.575,96,81,89.83333333333333,0.10416666666666667,4147.6,NA
2018-09-18,0.4,23.3,6.5,14.354166666666668,96,37,77.08333333333333,0.09166666666666667,17913.2,NA
2018-09-19,7,25.6,7.5,16.97083333333333,95,48,74.66666666666667,0.4,10358.5,NA
2018-09-20,0,21.3,10,14.995833333333334,95,50,79.95833333333333,0.3833333333333333,7205.9000000000005,NA
2018-09-21,0,26.7,7.6,16.7,95,34,72.83333333333333,0,19475.2,NA
2018-09-22,0,28.8,10.6,19.658333333333335,95,28,65.83333333333333,0.10416666666666667,20037.7,NA
2018-09-23,1,29.3,13,19.783333333333335,94,39,75.75,0.004166666666666667,14470.1,NA
2018-09-24,7,28.6,14.4,18.35,95,41,83.95833333333333,0.6083333333333333,9380.2,NA
2018-09-25,0.2,22.9,12.4,17.170833333333334,95,65,87.16666666666667,0.10833333333333334,11411.3,NA
2018-09-26,4.4,24.3,15.1,17.90833333333333,95,63,88,0.004166666666666667,8650.9,NA
2018-09-27,0.4,24.8,14,17.78333333333333,95,52,85.16666666666667,0,10718.2,NA
2018-09-28,0,24.6,13.9,18.629166666666666,95,48,79.66666666666667,0.10833333333333334,13788.6,NA
2018-09-29,0,24.3,16.5,19.383333333333333,90,55,76.04166666666667,0.775,16947,NA
2018-09-30,1,24.7,15.6,18.625,95,54,83.58333333333333,0.17083333333333334,10484.6,NA
2018-10-01,1.2000000000000002,26.6,14.4,19.025,94,48,78.875,0.2833333333333333,13256.1,NA
2018-10-02,9.6,21,14,17.6875,95,77,89.95833333333333,0.058333333333333334,5899.1,NA
2018-10-03,15.8,21.7,16.5,18.375,95,79,92.45833333333333,0,5557.4,NA
2018-10-04,0.6000000000000001,23.3,9.7,16.779166666666665,95,39,77.08333333333333,0.008333333333333333,15067.6,NA
2018-10-05,0,22.5,7.3,14.525,95,30,71.95833333333333,0.020833333333333336,16895.9,NA
2018-10-06,1.5999999999999999,16.2,11.5,13.125,94,70,82.58333333333333,0.6083333333333334,6175,NA
2018-10-07,32.2,15.8,11.1,13.5875,95,91,94.04166666666667,0,2848.9,NA
2018-10-08,0,19.6,15,17.029166666666665,93,83,90.625,0.0625,3706.6,NA
2018-10-09,4,27.5,16.1,19.4375,95,46,82.375,0.14166666666666666,13460.699999999999,NA
2018-10-10,2.4000000000000004,24.7,14.4,19.045833333333334,95,59,83.58333333333333,0.020833333333333336,12665.4,NA
2018-10-11,0.6000000000000001,18.8,13,15.3125,95,67,84.625,0.525,10310.7,NA
2018-10-12,0,22.9,12.8,17.179166666666667,92,64,80.5,0.575,17325,NA
2018-10-13,36,20.2,15,18.204166666666666,95,85,93.125,0,3433.9,NA
2018-10-14,55.8,16.6,13.3,14.791666666666666,95,92,94.625,0,3399.3,NA
2018-10-15,5.6,19,13,15.395833333333334,95,75,88,0.020833333333333332,7678,NA
2018-10-16,0,19.9,14.4,16.683333333333334,90,74,85.58333333333333,0.3458333333333333,8048,NA
2018-10-17,28,25.4,16.4,18.8875,95,61,85.375,0.15416666666666667,11954,NA
2018-10-18,30.6,18.3,13.1,16.0875,95,83,93.04166666666667,0.24583333333333332,3355.9,NA
2018-10-19,0.2,24.6,12.5,17.8375,95,42,78.66666666666667,0.05,17437.8,NA
2018-10-20,0,22.6,11.4,15.833333333333334,94,31,68.29166666666667,0.08333333333333333,19803.8,NA
2018-10-21,0,22.6,9.8,15.816666666666666,93,42,69.70833333333333,0.12083333333333333,22087.2,NA
2018-10-22,0,26.7,12.6,18.354166666666668,89,34,65.95833333333333,0.10416666666666667,22326.2,NA
2018-10-23,2.6,22,13.9,17.2375,95,68,84.75,0.004166666666666667,8272.5,NA
2018-10-24,10.6,17.3,13.6,15.066666666666666,94,78,88.79166666666667,0.21666666666666667,5879.1,NA
2018-10-25,0,20.3,13.6,16.608333333333334,91,72,84.75,0.1,6706.9,NA
2018-10-26,9.6,19.9,16.4,17.920833333333334,95,77,88.375,0.4458333333333333,4504.2,NA
2018-10-27,0.6,20.1,10,16.395833333333332,95,52,79.66666666666667,0.8875,16977.3,NA
2018-10-28,0,24.5,6.8,15.233333333333333,96,27,67.875,0.07916666666666666,23134.2,NA
2018-10-29,0,22.3,11.8,15.979166666666666,89,50,74.25,0.38333333333333336,18206.5,NA
2018-10-30,0,27.9,14.3,20.008333333333333,89,37,68.125,0.15416666666666667,21544,NA
2018-10-31,34.2,18.2,14.6,16.4125,95,82,89.58333333333333,0.22083333333333333,2179.9,NA
2018-11-01,15,20.9,14,16.5625,96,76,91.33333333333333,0,7836.6,NA
2018-11-02,0,24.6,12.6,18.204166666666666,96,61,83.58333333333333,0.24583333333333332,12762.6,NA
2018-11-03,20.8,24.9,13.7,17.941666666666666,96,61,87.91666666666667,0.3208333333333333,6458.9,NA
2018-11-04,0.2,25.5,12.3,18.166666666666668,96,36,75.16666666666667,0.12083333333333333,19087.1,NA
2018-11-05,0,25.5,14.1,18.241666666666667,87,32,65.45833333333333,0.19583333333333333,23941.100000000002,NA
2018-11-06,0,27,10.9,18.408333333333335,92,36,67.08333333333333,0.1375,23197.399999999998,NA
2018-11-07,0,26.1,15.3,19.433333333333334,91,34,66.58333333333333,0.6125,19738.8,NA
2018-11-08,0,22.2,12.8,16.670833333333334,80,42,62,1.0458333333333334,23711.100000000002,NA
2018-11-09,0,22.8,13.6,17.691666666666666,87,55,74.79166666666667,0.3041666666666667,14003.4,NA
2018-11-10,0,22.8,14.6,18.229166666666668,94,56,77.04166666666667,0.22083333333333335,10808.3,NA
2018-11-11,0,28.8,15.2,20.6875,93,29,68.29166666666667,0.020833333333333336,21145.2,NA
2018-11-12,0,29.7,14,21.633333333333333,95,33,68,0.029166666666666667,20503,NA
2018-11-13,0,29,18.7,22.958333333333332,90,46,71.875,0.35833333333333334,16580.5,NA
2018-11-14,25.2,22.1,17.9,19.241666666666667,95,81,91.25,0.04583333333333334,4226.5,NA
2018-11-15,0.2,26.9,13.8,19.579166666666666,95,37,71.29166666666667,0.020833333333333332,23868,NA
2018-11-16,0,29.3,13.6,21.220833333333335,93,29,66,0.17916666666666667,23542.7,NA
2018-11-17,0,26.6,16.1,20.96666666666667,80,44,63.5,1.1541666666666668,20633.1,NA
2018-11-18,30.6,19.5,15.4,17.241666666666667,95,80,90.20833333333333,0.20416666666666666,5289.8,NA
2018-11-19,0,25,14,17.95,94,40,74.125,0.016666666666666666,21084.5,NA
2018-11-20,0,26.4,11.5,18,89,31,64.79166666666667,0.14583333333333334,25220.5,NA
2018-11-21,0,26.3,12.1,18.55,86,31,60.458333333333336,0.1625,26837.8,NA
2018-11-22,0,29.1,13.8,20.558333333333334,88,29,62.458333333333336,0.11666666666666667,23128.9,NA
2018-11-23,0,25.6,18.1,20.879166666666666,88,59,77.29166666666667,0.5958333333333333,9595.6,NA
2018-11-24,2.6,23.9,15.5,18.708333333333332,95,61,84.875,0.9541666666666667,12111.1,NA
2018-11-25,0.2,27.7,14.2,19.8875,95,20,64.58333333333333,0.029166666666666667,25512,NA
2018-11-26,0,26,14,19.7875,88,42,68.66666666666667,0.27083333333333337,21721.8,NA
2018-11-27,0,26.9,14.4,19.841666666666665,83,38,64,0.3458333333333333,23845.3,NA
2018-11-28,2.6,22.9,15.8,18.65833333333333,94,61,78.5,0.2625,14081.4,NA
2018-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-30,28.2,24.6,15.1,18.245833333333334,95,63,89.625,1.1666666666666667,10443.8,NA
2018-12-01,3.8,26.1,15.8,19.475,95,34,77.54166666666667,1.4833333333333334,20082.5,NA
2018-12-02,0.2,24.5,13.2,17.708333333333332,95,39,76.5,2,18602.2,NA
2018-12-03,0,24.3,10.4,16.1625,94,33,69.41666666666667,1.4791666666666667,22206,NA
2018-12-04,0,25.9,6.5,16.125,94,22,60.291666666666664,1.7958333333333334,27079,NA
2018-12-05,0,25.7,6.9,16.891666666666666,93,25,59.5,2.1333333333333333,26855.1,NA
2018-12-06,0,26.6,9.5,18.5625,94,30,62.208333333333336,2.1166666666666667,23830.100000000002,NA
2018-12-07,0,22.9,10.4,16.2875,94,31,62.75,2.0166666666666666,23033.9,NA
2018-12-08,0,24.6,5.9,15.6125,94,25,56.041666666666664,1.4083333333333334,26886.2,NA
2018-12-09,0,26.4,9.3,17.475,87,20,56.5,2.025,26400.4,NA
2018-12-10,0,30.6,13.5,21.3125,92,20,58.958333333333336,1.8291666666666666,24553.7,NA
2018-12-11,0,32.4,14.3,22.820833333333333,94,15,59.5,1.4541666666666666,20913.899999999998,NA
2018-12-12,0,31.9,17.7,24.191666666666666,91,16,56.25,1.8625,21192,NA
2018-12-13,0,31.7,16,22.420833333333334,93,24,64.91666666666667,1.5666666666666667,18601.4,NA
2018-12-14,1.5999999999999999,32.3,18.8,23.6625,91,24,65.125,2.254166666666667,22079.2,NA
2018-12-15,41,32.4,16.5,21.308333333333334,94,22,78.16666666666667,1.8708333333333333,15509.7,NA
2018-12-16,19,29.7,16.6,21.7,94,36,80.29166666666667,1.4625,16329.8,NA
2018-12-17,0.2,32.4,17.6,24.041666666666668,94,28,66.08333333333333,1.7833333333333332,23371.9,NA
2018-12-18,42.4,32.2,16.7,21.179166666666667,94,30,79.95833333333333,1.4958333333333333,16346,NA
2018-12-19,10.8,30.6,16.2,20.666666666666668,94,34,80.45833333333333,1.6833333333333333,19956.6,NA
2018-12-20,1,29.9,15.1,20.483333333333334,94,36,78.625,2.0083333333333333,19650.7,NA
2018-12-21,2.4,28.2,16.1,19.579166666666666,94,47,82,1.625,15596.5,NA
2018-12-22,0.2,26.1,14.3,19.954166666666666,94,59,80.91666666666667,1.4541666666666666,14221.6,NA
2018-12-23,0,28.2,16.6,21.329166666666666,94,38,71.95833333333333,1.3166666666666667,21953.5,NA
2018-12-24,0,25.1,16.7,20.408333333333335,91,55,77.20833333333333,1.6083333333333334,11831.8,NA
2018-12-25,0,25.3,17.9,20.691666666666666,86,51,73.58333333333333,1.8416666666666668,12891.3,NA
2018-12-26,19.2,24.6,14.6,18.1,94,52,82.95833333333333,1.5,13677.8,NA
2018-12-27,0.2,27.7,14,20.354166666666668,94,40,75.04166666666667,1.5333333333333334,20577.9,NA
2018-12-28,0,29.4,16.2,22.025,92,33,69.08333333333333,1.5708333333333333,22418.9,NA
2018-12-29,0,31.6,17.9,24.1375,91,24,61.708333333333336,1.4916666666666667,24069.6,NA
2018-12-30,0,29.3,19.7,22.683333333333334,92,45,75.16666666666667,1.4041666666666666,16117.6,NA
2018-12-31,0,30.8,17.8,22.675,93,37,77.5,1.1958333333333333,15330.300000000001,NA
2019-01-01,0,31.1,15.8,23.320833333333333,93,28,63.541666666666664,1.6583333333333334,26274.2,NA
2019-01-02,0,32.5,19.5,24.729166666666668,87,28,65.54166666666667,1.6833333333333333,21737.3,NA
2019-01-03,4,30,19,23.991666666666667,93,38,71.375,2.6875,19971.9,NA
2019-01-04,18,26.6,19.5,21.8125,93,66,87.66666666666667,0.9500000000000001,10304.5,NA
2019-01-05,21.400000000000002,28,18.4,21.1875,93,50,83.45833333333333,1.8916666666666666,12678.1,NA
2019-01-06,1.4000000000000001,25.7,17.9,20.65,93,58,82.08333333333333,2.0375,10766.2,NA
2019-01-07,9,27.1,20,21.96666666666667,93,56,81.83333333333333,2.316666666666667,9932.3,NA
2019-01-08,1,25.6,19.4,21.8625,93,59,81,0.8916666666666667,11707.8,NA
2019-01-09,0,30.9,19.8,22.845833333333335,92,33,72.375,1.8083333333333333,18942.8,NA
2019-01-10,1,29.9,17.3,21.204166666666666,94,40,82.70833333333333,1.3083333333333333,13817.1,NA
2019-01-11,0.2,27.9,16.8,21.254166666666666,94,49,77.79166666666667,0.9333333333333333,14238.3,NA
2019-01-12,42.8,29.3,17.9,21.45,94,40,76.16666666666667,1.5083333333333333,19230.1,NA
2019-01-13,24.2,28.9,17.3,20.975,94,43,82.08333333333333,1.3333333333333333,15669.6,NA
2019-01-14,28.599999999999998,27.1,17.8,20.479166666666668,94,56,86.58333333333333,0.7375,12094.1,NA
2019-01-15,39.8,30.1,18.1,21.02916666666667,93,41,83.5,1.0791666666666666,17224.2,NA
2019-01-16,1.4,29.3,18.4,22.183333333333334,94,40,79.20833333333333,1.4583333333333333,13215.1,NA
2019-01-17,9.8,30.7,17.5,21.583333333333332,94,38,81.79166666666667,1.475,15453.2,NA
2019-01-18,1,29.4,17.5,21.441666666666666,93,47,82.83333333333333,1.1583333333333334,14588.6,NA
2019-01-19,1.6,25.5,17.8,20.870833333333334,93,65,85.04166666666667,1.3625,13087.6,NA
2019-01-20,14.600000000000001,25.9,17.4,20.370833333333334,93,58,85.45833333333333,1.1416666666666666,10876,NA
2019-01-21,0,27.6,17.7,21.95,93,48,79.375,1.2583333333333333,16778.5,NA
2019-01-22,0.2,31.6,14.9,23.0125,94,33,70.16666666666667,1.025,24384.7,NA
2019-01-23,0,30,21,23.616666666666667,90,42,73.95833333333333,1.525,17161.6,NA
2019-01-24,1.6,30.1,18.1,22.45,93,40,75,1.5166666666666666,18695.8,NA
2019-01-25,0,26,18.5,21.391666666666666,90,54,73.91666666666667,1.9958333333333333,14130.1,NA
2019-01-26,0,28,16.9,21.6375,91,37,71.45833333333333,1.7875,19705.6,NA
2019-01-27,0,28.3,18.3,22.354166666666668,83,34,64.75,1.7208333333333334,19569.9,NA
2019-01-28,0,30.2,18.3,23.604166666666668,90,36,65.375,1.9583333333333333,22396.4,NA
2019-01-29,0,33.1,16.6,23.879166666666666,93,24,64.54166666666667,1.2458333333333333,21744.6,NA
2019-01-30,0,33.2,16.7,24.40416666666667,93,24,61.708333333333336,1.3416666666666668,20704,NA
2019-01-31,4.4,31,16.4,21.920833333333334,92,39,74.79166666666667,1.2666666666666666,14331,NA
2019-02-01,6.2,31.7,17.2,22.25,93,31,76.16666666666667,1.1666666666666667,17608.899999999998,NA
2019-02-02,12.8,30.9,17.9,20.808333333333334,92,39,83.33333333333333,1.325,11226,NA
2019-02-03,2.8,23.7,16.4,19.354166666666668,92,65,86.08333333333333,1.4333333333333333,9186.4,NA
2019-02-04,0.2,19.5,14.6,16.666666666666668,91,67,81.29166666666667,1.4791666666666667,7031.6,NA
2019-02-05,0,20,14.9,17.091666666666665,89,67,77.5,1.675,7206,NA
2019-02-06,0,24.6,15.2,18.379166666666666,93,47,75.5,1.325,16135.699999999999,NA
2019-02-07,0,27.7,15.1,20.120833333333334,92,31,66,1.6708333333333334,23211.5,NA
2019-02-08,0,28.6,12.7,20.704166666666666,93,31,71.58333333333333,1.275,17564.2,NA
2019-02-09,0,30.7,15.6,22.666666666666668,92,28,68.25,1.1125,20816.2,NA
2019-02-10,0,29.9,19,23.516666666666666,89,37,69,1.7333333333333334,17201.1,NA
2019-02-11,9.6,29.4,18.6,23.2125,92,46,71.25,1.5791666666666666,15809.5,NA
2019-02-12,0.2,24.3,17.3,19.925,92,61,80.375,1.7708333333333333,11675.7,NA
2019-02-13,0,21.6,15.3,17.566666666666666,90,63,79.08333333333333,1.6125,7962.5,NA
2019-02-14,0,25.3,15.7,19.183333333333334,82,54,72.375,2.25,16935.1,NA
2019-02-15,69.4,19.2,15.6,16.4625,92,79,87.95833333333333,2,3247.3,NA
2019-02-16,1.6,20.3,15.5,17.1125,90,72,83.66666666666667,1.2750000000000001,8609.1,NA
2019-02-17,1.2000000000000002,22.6,15.1,18.245833333333334,91,58,80.95833333333333,1.375,12230.699999999999,NA
2019-02-18,9.6,28.1,15.8,20.079166666666666,91,37,75.16666666666667,1.1416666666666666,17344.6,NA
2019-02-19,0.4,25.3,15.1,19.291666666666668,91,53,79.04166666666667,1.1375,16037.9,NA
2019-02-20,28.4,26.3,14.5,18.766666666666666,91,50,82.125,1.0083333333333333,15379.5,NA
2019-02-21,0,25.5,15.3,19.233333333333334,91,54,78.91666666666667,1.1791666666666667,15875.9,NA
2019-02-22,14.799999999999999,28.3,16.6,20.725,90,47,77.29166666666667,1.5375,15988.9,NA
2019-02-23,5.8,28.3,17.8,21.633333333333333,90,52,79.54166666666667,1.1458333333333333,14235.6,NA
2019-02-24,5,30.2,17.1,22.55,89,36,72.70833333333333,2.575,19410.9,NA
2019-02-25,66.2,20,14.6,17.141666666666666,91,70,87.29166666666667,1.2041666666666666,3941.3,NA
2019-02-26,1,20.8,14.2,16.7625,91,66,83.58333333333333,0.9375,8167.7,NA
2019-02-27,3,24.7,15.2,18.370833333333334,90,53,80.58333333333333,0.9666666666666667,12970.6,NA
2019-02-28,0.2,25.1,14.2,19.133333333333333,88,37,71.04166666666667,1.3,19233.5,NA
2019-03-01,0,26.7,11.8,18.629166666666666,90,37,71.54166666666667,0.9583333333333334,17857.5,NA
2019-03-02,0,27.7,14.2,20.666666666666668,90,31,65.54166666666667,1.7416666666666667,21416.5,NA
2019-03-03,0,28.9,10.2,19.129166666666666,90,29,65.29166666666667,1.0583333333333333,22114,NA
2019-03-04,0,28.4,17.8,22.05,80,42,65.25,1.925,20673,NA
2019-03-05,0,29,18.4,22.6625,86,40,67.91666666666667,1.3291666666666666,16759.8,NA
2019-03-06,8.4,29.7,17.3,21.433333333333334,89,41,75.08333333333333,1.625,16248.699999999999,NA
2019-03-07,10.6,24.9,17.9,20.329166666666666,89,52,76.875,1.75,11957.1,NA
2019-03-08,0.2,28.4,17.4,21.879166666666666,89,48,71.625,1.8708333333333333,16902.4,NA
2019-03-09,10.2,25,17.5,19.683333333333334,89,61,83.66666666666667,1.05,10603.800000000001,NA
2019-03-10,0.6000000000000001,23.9,17.5,19.2625,89,62,80.33333333333333,1.4916666666666667,8971.6,NA
2019-03-11,0.2,21.5,15.8,17.579166666666666,84,64,77.125,2.4375,7667,NA
2019-03-12,35,24.1,15.4,18.016666666666666,90,61,82.41666666666667,1.1916666666666667,10233,NA
2019-03-13,2,25.5,16.1,19.3625,89,58,83.45833333333333,0.7416666666666667,7595.4,NA
2019-03-14,1,25.1,16.1,19.570833333333333,90,60,83.95833333333333,0.4625,8798.1,NA
2019-03-15,0.4,27.4,14.5,20.483333333333334,90,45,76.66666666666667,0.9708333333333333,15701.1,NA
2019-03-16,0.4,23.9,17.9,20.333333333333332,85,63,75.29166666666667,1.85,8662.5,NA
2019-03-17,7.6000000000000005,21.5,17.4,19.004166666666666,89,73,81.875,1.9791666666666667,3959.2,NA
2019-03-18,38.4,24.7,17.4,19.679166666666667,90,66,84.95833333333333,1.3833333333333333,8092.2,NA
2019-03-19,0.2,23.9,14.2,18.3875,90,53,78.75,1.1458333333333333,18031.2,NA
2019-03-20,0,24.3,12.5,17.233333333333334,90,55,79.58333333333333,1.5291666666666666,10802.1,NA
2019-03-21,0,19,13.4,15.529166666666667,85,65,78.66666666666667,1.375,6430.9,NA
2019-03-22,8.4,20.9,13.4,15.775,90,61,81.45833333333333,1.5875,8229.4,NA
2019-03-23,0.2,24.6,14.2,17.625,89,47,76.08333333333333,1.5250000000000001,13760.1,NA
2019-03-24,0,26.4,12,18.695833333333333,90,46,73.95833333333333,1.825,16167.5,NA
2019-03-25,0.2,25.5,11.2,17.916666666666668,91,49,75.04166666666667,1.4791666666666667,19532,NA
2019-03-26,0,26.4,12.8,17.983333333333334,90,45,79.75,1.2416666666666667,14338.7,NA
2019-03-27,0,21.4,15.4,17.979166666666668,88,65,77.375,2.0875,8744.8,NA
2019-03-28,0,22.4,15.6,18.016666666666666,82,58,74.08333333333333,2.1041666666666665,9610.199999999999,NA
2019-03-29,0,23,14.6,17.691666666666666,86,52,73.08333333333333,1.925,11678.4,NA
2019-03-30,0,26.2,14.7,18.983333333333334,86,39,67.79166666666667,1.6541666666666668,18108.3,NA
2019-03-31,0,27.3,13.4,19.191666666666666,90,43,72.70833333333333,0.9833333333333334,14590.9,NA
2019-04-01,0,25,13.8,18.391666666666666,90,54,79.45833333333333,1.125,11457.1,NA
2019-04-02,0,26.5,15.6,20.183333333333334,89,50,74.04166666666667,1.4375,13843.1,NA
2019-04-03,0,26.4,15.5,19.808333333333334,90,49,77.125,0.7833333333333333,11433.5,NA
2019-04-04,0,28,15.3,21.041666666666668,90,50,74.29166666666667,1.7541666666666667,11393.2,NA
2019-04-05,39.6,21.9,17.2,19.708333333333332,90,71,83.45833333333333,1.0416666666666667,4661.9,NA
2019-04-06,18.4,19.7,16,17.404166666666665,90,78,87.58333333333333,0.7583333333333333,3557.9,NA
2019-04-07,3.4,20.2,16.7,17.904166666666665,90,81,88,0.8125,3885.4,NA
2019-04-08,12.799999999999999,22.9,15.6,18.02916666666667,90,58,84.625,0.8375,8131.6,NA
2019-04-09,0,19.4,14.8,16.304166666666667,89,67,80.33333333333333,1.5083333333333333,6175.4,NA
2019-04-10,0,22.4,9.7,16.254166666666666,90,53,72.54166666666667,1.4708333333333334,17898.7,NA
2019-04-11,0,24.9,11.8,17.266666666666666,90,40,73.33333333333333,1.4041666666666666,15954.699999999999,NA
2019-04-12,0,26.8,9.9,17.445833333333333,90,30,72.625,1.2541666666666667,15060.699999999999,NA
2019-04-13,0,25.2,12.9,18.233333333333334,89,37,71.08333333333333,1.0458333333333334,12649.9,NA
2019-04-14,0,27.4,15.4,20.2875,89,39,72.625,1.2,12925.3,NA
2019-04-15,0,28.6,15.6,20.879166666666666,89,35,69.625,1.2208333333333334,14596.6,NA
2019-04-16,22.8,23.3,15.6,18.458333333333332,89,65,80.79166666666667,1.525,9521.4,NA
2019-04-17,0,22.3,10.9,16.3375,90,37,74.08333333333333,1.3458333333333334,16484.4,NA
2019-04-18,0.2,24.6,6.2,14.3375,91,41,74.58333333333333,1.1625,17233.6,NA
2019-04-19,0.2,26.1,9,16.691666666666666,90,36,70.70833333333333,1.5458333333333334,16735.6,NA
2019-04-20,5.2,23.6,10.8,16.09583333333333,90,57,82.54166666666667,1.2541666666666667,5641.3,NA
2019-04-21,13,21.9,12.4,16.658333333333335,90,70,86.125,0.8833333333333333,4951.2,NA
2019-04-22,4,23.2,15.7,18.09166666666667,90,60,82,0.8791666666666667,8110.1,NA
2019-04-23,0,20.8,16.3,18.05,85,68,79.08333333333333,1.7291666666666667,4748,NA
2019-04-24,0,23.5,15.3,18.645833333333332,89,60,77.875,0.9958333333333333,7813.3,NA
2019-04-25,0.6,25.7,17.3,20.783333333333335,87,50,74.20833333333333,1.3291666666666666,10806,NA
2019-04-26,0,25.3,17.5,20.3125,88,59,78.125,1.025,7368.5,NA
2019-04-27,39.800000000000004,23.3,16,18.7875,90,73,86.04166666666667,0.7083333333333334,4431,NA
2019-04-28,14.6,18.5,14.2,16.208333333333332,90,81,88.20833333333333,0.8041666666666667,3155,NA
2019-04-29,0,23.4,11.1,15.641666666666667,90,45,78.25,0.7958333333333334,14060.7,NA
2019-04-30,0.2,22,8.1,14.595833333333333,91,52,80.33333333333333,0.9583333333333333,9669.7,NA
2019-05-01,9,18.3,13.1,15.779166666666667,89,79,86.83333333333333,0.30416666666666664,3426.9,NA
2019-05-02,0.2,24.4,13.8,17.775,90,52,80.83333333333333,1.1791666666666667,9501.1,NA
2019-05-03,0.2,26.4,13.3,19.0625,90,55,79.91666666666667,0.8291666666666667,11881.6,NA
2019-05-04,26.8,27.6,16.6,20.925,90,46,77.5,1.1,13845.9,NA
2019-05-05,0.2,27.5,17.6,21.204166666666666,89,44,73.75,1.5375,13448,NA
2019-05-06,6.6000000000000005,26.4,16.3,19.083333333333332,89,57,81.875,0.9958333333333333,9722,NA
2019-05-07,0.2,23.3,15.2,18.3,90,57,81.5,1.1458333333333333,10206.4,NA
2019-05-08,0,19.5,15.4,16.820833333333333,86,70,80,2.45,5329.7,NA
2019-05-09,0,19.5,15.6,16.704166666666666,85,68,79,1.9375,4770.4000000000005,NA
2019-05-10,9.8,21.1,15.7,17.529166666666665,90,69,79.66666666666667,1.9708333333333332,4697.5,NA
2019-05-11,12.4,20.9,15.3,17.054166666666667,90,75,87.29166666666667,0.9833333333333334,3013.5,NA
2019-05-12,0.2,21.7,14.8,17.470833333333335,90,64,84.29166666666667,0.6916666666666667,5489,NA
2019-05-13,7.4,19.2,12.8,16.616666666666667,89,78,85.125,2.125,3118.7,NA
2019-05-14,0,14.6,10.2,12.1875,89,73,83.29166666666667,1.9166666666666667,5276.5,NA
2019-05-15,0,19.1,7.4,12.191666666666666,91,56,80.66666666666667,1.375,7775.9,NA
2019-05-16,0,17.3,11.1,13.566666666666666,90,61,78.79166666666667,1.275,5340.3,NA
2019-05-17,0,16.8,8.9,12.983333333333334,89,63,77.95833333333333,1.8458333333333332,6223.8,NA
2019-05-18,0,19.2,12.9,15.2625,85,66,75.79166666666667,1.7916666666666667,6341.4,NA
2019-05-19,0,21.6,10.9,15.195833333333333,90,57,78.75,0.8541666666666666,10765.5,NA
2019-05-20,0,24.1,10.2,15.691666666666666,90,38,75.83333333333333,0.7041666666666666,11416.8,NA
2019-05-21,0.2,22.5,11.4,15.858333333333334,90,53,79.58333333333333,1.0791666666666666,7329.4,NA
2019-05-22,20,18.7,14.3,15.904166666666667,90,76,87.75,0.5458333333333333,2078.5,NA
2019-05-23,8.2,17.9,14.5,15.7875,90,72,85.75,0.5583333333333333,3688.1,NA
2019-05-24,13.6,16.3,9,12.841666666666667,90,59,84.70833333333333,1.3541666666666667,4188.1,NA
2019-05-25,0.2,14.1,6.9,10.625,90,70,84.58333333333333,1.1583333333333334,4881.7,NA
2019-05-26,0.2,19.7,4.6,11.779166666666667,91,51,80.04166666666667,1.3708333333333333,12786.4,NA
2019-05-27,0,23.6,11.1,16.7625,84,53,72.16666666666667,1.7208333333333332,7530.4,NA
2019-05-28,39.6,18.4,12.9,15.704166666666667,90,72,84.95833333333333,1.2625,1817.2,NA
2019-05-29,0.2,19.2,11.9,14.883333333333333,90,60,82.91666666666667,0.7291666666666666,7272.5,NA
2019-05-30,67.4,16.5,14.9,15.7,90,84,88.5,1.4208333333333334,860.3,NA
2019-05-31,54.2,20.5,15.7,16.895833333333332,90,71,87.20833333333333,0.7875,3844.8,NA
2019-06-01,17.4,21.1,13.9,16.3375,90,60,83.04166666666667,0.825,8521.2,NA
2019-06-02,0.4,21.1,9.8,14.429166666666667,90,58,84.08333333333333,0.6791666666666667,8177.3,NA
